Published,User,Comment
2023-11-17T02:43:14Z,@PIERREREAN,"Kasian saudara seagama setuhan, sesamanya tdk mau memberi hidup. Smoga Allah swt membuat aceh menderita jg. Smoga tsunami dtg lbh besarrrr biar merasakan penderitaan"
2023-11-17T02:41:50Z,@ksatriyopiningit3496,"Kalo berbaik itu gak boleh pilih2..asal ia makhluk hidup ya bantu dong..jangan kalo palestina yg islam dan masih ada etnis arabnya dibantu dibela-belain mati2an,tapi kalo orang2 bangsa lain yg tak islam dan tak bebau ke arab2-an dicuekin dido&#39;ain ke neraka saja sana loe..manusia model apa sampeyan itu kok gak adil gitu..ya itulah akibatnya jika jiwa2 anak2 manusia yg telah dijajah oleh yg namanya agama..jadi buta dan dibutakan segala akal pikir naluri dan nuraninya!"
2023-11-17T02:41:45Z,@yanu3778,the local have rights too...
2023-11-17T02:41:36Z,@dens6981,Ah saudara seiman ga bermoral masa d tolak...azab dan murka akan menimpa 😂
2023-11-17T02:41:02Z,@lilirosmawita1054,Ngak usah d terima nantik kayak yahudi pula...jafi penjajah
2023-11-17T02:40:56Z,@imanoz9132,Kasian lho diusir mrk orang muslim yg ditindas jg Ya Robb... Riskan jg tp kalo harus tinggal
2023-11-17T02:40:48Z,@dandysumatha,"warga aceh memiliki pengalaman buruk dengan orang rohingya ini, keras kepala, terlalu banyak menuntut, tidak menghargai kultur dan budaya setempat dan yang parah kerap melecehkan wanita wanita aceh disana... mungkin inilah yang membuat warga aceh enggan menerima pengungsi dari etis ini kembali.... mereka anehnya memilih negara makmur kaya walau gak seiman seperti australia dan selandia baru daripada negara seperti malaysia dan indonesia yang seiman..."
2023-11-17T02:39:26Z,@adnan_saputra,Kasih lawan transmigrasi biar dibangun lahan lahan kosong
2023-11-17T02:39:04Z,@johnngle3009,waspada itu penting ..jangan di kasih hati minta ampela lagi ..... rakyat indo udah lbh dr 278jt jangan tampung mereka nambahin beban negara
2023-11-17T02:38:59Z,@kudupiye8282,boycot produk2 myanmar
2023-11-17T02:38:29Z,@karmuji2598,Iya tolak ajah suruh pulang ajah ke negaranya d indonesia dah banyak penduduknya 🤣🤔
2023-11-17T02:38:13Z,@calonmualaf7305,nah tuh kan.... negara mayoritas muslim aja gak bisa menerima pengungsi muslim.... gaya mau bela palestina.... gimana kalo pengungsi palestina datang ke Indonesia...??? masih mau bela....??? 🤣🤣🤣🤣
2023-11-17T02:38:11Z,@chotian,Semua karena israHell kn pd trauma kalo nerima pengungsi takutnya malah ngambil alih kaya di Palestina
2023-11-17T02:38:09Z,@karangsamudera2743,"sesama muslim jgn gtu, mau rohingnya, palestina, yaman, suriah, terima aja, kan saudara se iman, gmn sih. coba kirim ke bandung pasti cocok, sesama kadrun. 😊😊"
2023-11-17T02:37:56Z,@muhammadimron4007,Awal mula... Penduduk asli bakal terusir jika menetap
2023-11-17T02:37:38Z,@viktoriawonga3258,Indonesia pun  susah....
2023-11-17T02:37:09Z,@aninaning9835,Setuju tolak sj jangan sampai macam di malaysia sekarang malah susah di atur
2023-11-17T02:36:28Z,@mamaschannel5634,Itu kenapa semua rohingya ke aceh ya....kenapa ga ke sulawesi kalimantan atau papua
2023-11-17T02:35:40Z,@timasitohang5607,"Mantap Warga Aceh drpd beban hidup bagi warga Aceh lebih disuruh pergi pulang ke negaranya , kita pun susah sekarang semua mahal tambah lagi ratusan , warga Aceh hrs Tegas"
2023-11-17T02:35:36Z,@tanakachanel3480,Semoga Aceh di landa bencana aminnn
2023-11-17T02:35:17Z,@dedenzsuparman5685,"Saya rasa itu bijak..klw mendarat kita bantu apa kbutuhan mreka, krna mreka juga manusia,tp klw menetap itu tdk di benarkan,,,"
2023-11-17T02:35:09Z,@user-tc4tw3un8i,"Kasian sekali mereka,,,mereka tidak d akui d negaranya karena beragama muslim yg mayoritas warganya beragama budha"
2023-11-17T02:34:53Z,@rastapoenya7669,Mana warga aceh yg dlu sambut dg cinta pengungsi rohingya... Sampe2 dsuruh tggl selamanya😂 asikkkkk😂😂😂
2023-11-17T02:34:33Z,@irwansetiawan2553,beda perlakuan kalau yg datang dari yaman...🤭
2023-11-17T02:34:31Z,@jouagalib5286,maha suci Allah yg lebih mengetahuinya ..pertanyaannya kenapa sebagai pemimpin Indonesia TDK menerimah saudara se agamanya .padahal dia org yg di tindas di negaranya .di karenakan pemimpinnya bukan org muslim .dan segala cara dia dfitna oleh org org kafir .kenapa perintah Islam di Indonesia ini TDK mau menerimanya. apakah pemimpin skrg bukan Islam ..soal ancaman dr luar untuk apa kita takut .kalau kita benar .soal kematian sudah pasti dan TDK bisa ada yg menghindar dr kematian .apa yg bisa engkau melemat dr sakratal maut dan di kubur ..melebihi di akhirat .akhirat itu masih jauh bangat .. astaghfirullah..banyak betul di kuasai manusia oleh iblis laknatullah. ..lebih tinggi ke inginan dunianya dr PD akhirat ..lupa .bahwa Sanya dunia hanya 60 tahun kita huni klu beruntun .akhirat untuk selama lamanya..Bingin pemimpin Islam skrg .hanya mau di kata di karenakan jabatannya yg tinggi .lup lg bahwa jabatan itu Allah yg menghendaki mu . subhanallah
2023-11-17T02:34:25Z,@srihartatirusdi1837,"Dinegeri sebelah....atas dasar kemanusiaan mereka diterima (dahulu), tapi yg terjadi sekarang  mereka berusaha dan berani mengklaim kawasan2/daerah2 tertentu untuk mereka duduki. Yang parahnya mereka berani kepada yg punya rumah. Semoga kita bisa belajar dari apa yg sudah terjadi disebelah."
2023-11-17T02:33:41Z,@susipinyuh7099,Ngapa di tolak .<br>Itu saudara kita
2023-11-17T02:33:40Z,@muhammadrukman7123,"Bravo Pemda Aceh . Jika mereka menetap , di kemudian tahun akan membahaya kan dan merugi kan khusus nya Pemda Aceh dan umum nya Pemerintahan Indonesia ."
2023-11-17T02:33:34Z,@anakdesa6482,Bener ..kasih bantuan bis itu surih lnjutkn perjlanan
2023-11-17T02:33:26Z,@sapusapuan9671,Nanti kalau di sini jajah
2023-11-17T02:33:02Z,@JulioDossantos-uy7op,Banyak negara Muslim hidup dengan konflik terutama ras dan sbgnya.
2023-11-17T02:32:44Z,@hasniangsana1294,Nanti masuk Malaysia pula ni..tak tahulah macamana negara Malaysia nak menghalang mereka..dah beratus ribu dah di Malaysia..habis negeri mereka dah jajah dan semua pekerjaan dah dibolot oleh mereka termasuk pasar2 besar di Malaysia....warga Aceh mengambil keputusan yang tepat bagi menggelak menerima nasib seperti Malaysia
2023-11-17T02:32:37Z,@pawaeasomin2613,Nyanyi bela paletane pas saudara muslim lain terdampar di usir mana uhua islam
2023-11-17T02:32:30Z,@hanirorayi9275,Warga sendiri susah.....<br>HEBAT ACEH......<br>PENGUNGSI DIBERI BEKAL....<br>Smoga sejahtera warga Aceh....
2023-11-17T02:32:09Z,@DoaAulia-ij4yj,Masya allah aceh😭 tolong lah aceh engkau lah yg ada mudah rizki sampaykje makkah. Suku lain banyak di indo tapi masa alah menolong telur asin tak kan mns
2023-11-17T02:32:04Z,@eddykof8958,"Udah pada sadar warga Aceh., Menerima pengungsi Rohingya sama sama saja mendatangkan masalah untuk mereka sendiri"
2023-11-17T02:31:47Z,@az4770,Sdh trll banyak jngn smp bikin susah sndr. Maaf
2023-11-17T02:31:45Z,@kudaputih1275,"bela Rohingya,,, mereka kaum SE iman,,,, kok malah di tolak !???  <br>  bgaimana jikalau itu masyarakat palestina !??? <br>    wahhh pasti nyambutnya bgaikn pahlawan ,,,"
2023-11-17T02:31:29Z,@syahninhananie9231,Ya Allah 😢
2023-11-17T02:31:26Z,@isnaeni3454,"kalau kita kasih tinggal di indonesia...malah nanti jadi masalah...kadang sudah kasih ampla,mintak jantung...."
2023-11-17T02:31:15Z,@azharbudiman8272,Pengungsi itu orang susah coba sedikit berfikir dengan otak yang jernih janganlah kalian usir pengungsi tsb bantu mereka semampu kalian coba contoh hal itu kalian terjadi seperti mereka bagaimana sedihnya
2023-11-17T02:31:04Z,@wariatunjampiroso570,YaAlloh krnapaditolak kasian
2023-11-17T02:31:01Z,@user-hg8su1nf3v,Yg belum tau asli wataknya Rohingya dia pasti bilang kasian tp cobalah mengerti seperti negara&#39; jiran Singapura Thailand laos nepal di sana mereka menolaknya krn dia tau betul watak Rohingya klw dia di kasih hati dia akan berkuasa seperti sekarang di Malaysia dia menguasai lebih separoh perekonomian warga tempatan jd hati 2 dlm mengambil tindakan
2023-11-17T02:30:47Z,@owencawa8037,Lebih enak dorang masuk di negara kita. Kita aja masuk negara org susa skali ada yg kena tangkap bahakan sampai ada yg mati berpulu2 orang di laut. Itu bangsa mari dgn susa tapi klu suda 1 atau 2 tahu indonesia pun mereka bisa kuasa serupa sini Malaysia.
2023-11-17T02:30:41Z,@mazzaisariga5654,"Saya sebagai warga Aceh sangat setuju, kami bukan orang bodoh, alasan selalu terdampar, terdampar, klau memang terdampar kenapa selalu di Aceh terdampar nya, saya tidak suka jika daerah saya dijadikan tempat transit mereka untuk ke Malaysia dan tempat lain, selalu alasan terdampar🤔🤔🤔"
2023-11-17T02:30:35Z,@roimansinaga9549,"Panggil saudara saudara mu lagi bung, siapa tau turun temurun jadi capres"
2023-11-17T02:30:31Z,@user-jo9mj6hf3y,"Tadi sponsor aqua, gitu kok di boikot.  Apa bedanya rohingya dan palestina kok rohingya di tolak padahal sekarang gencar gencar nya boikot plus bantuan palestina,  semisal orang palestina banyak yg ngungsi ke indonesia apa juga di tolak.  Mari saya kita mikir buat apa boykot pasti kesempatan untuk persaingan dagang. Keluar berapa trilliun"
2023-11-17T02:30:13Z,@mamadcabul_123,kita harus menerima sesama muslim adalah saudara bila mana perlu semua pengungsi palestina kita terima
2023-11-17T02:29:54Z,@muhammadtaufik1494,Hati hati dulu pernah ada org diterima di Palestina malah diduduki
2023-11-17T02:29:34Z,@anabiduani3131,"Kita bukan tidak mau menerima pengungsi sebab orang ini akan membuat masalah kedepan nya seperti bilang ke PBB bahwa di sengsara kan di Indonesia, juga menuntut kesetaraan padahal mereka banyak yg pemalas dan jg bnyk penipuan"
2023-11-17T02:29:34Z,@taekdeh1866,Usir yaman juga karena mereka merampok kuburan pribumi
2023-11-17T02:29:00Z,@devielyani542,kasian sih tapi takut jadi seperti israel
2023-11-17T02:28:47Z,@PENA.ALEA123,"Katanya seiman koq ga mau dibantu, giliran palestina yg jauhhh mau dibantu padahal seiman juga, gimana nii"
2023-11-17T02:27:32Z,@andriyansah495,"Yg jauh di Palestina diperjuangkan matian2 sedangkan di depan mata diusir, ini lah yg dinamakan kemanusian versi kadrun otak pengikut nabi buta huruf nabi selangkangn"
2023-11-17T02:27:17Z,@AvoraNusamandiri-qg7nx,Seorang muslim jika dia dpt kesulitan  kita ikut merasakan krn ada ikatan lailahaillallah.
2023-11-17T02:27:17Z,@antikemunafikan01,"Ini baru benar, pengungsi rohingya memilih indonesia karna diindonesia banyak mabok agama, sementara rohingya jd benalu di indonesia. Masyarakat Aceh mulai pinter dan maju cara berpikirnya.."
2023-11-17T02:27:02Z,@AlmarizalRizal-wb5ux,"Suruh halaw balik ke negara asal ,lihat aja contohnya di malaysia dikasih hati minta jantung ,seksrang kepala orang malaysia di injak injak sama mereka ,lihat aja selayang sudah di ambil alih sama mereka"
2023-11-17T02:26:43Z,@margarethabadar6716,"Harusnya dikasih tinggal bbrp hari lah, maksimal 1minggu karena banyak anak2 yg perlu istirahat."
2023-11-17T02:26:38Z,@endravideography,"Kasihan anak-anak rohingya, mana ni pemerintah kita ,tolonglah di bantu mereka  , kasihan anak anak berlayar di kapal dari rohingya ke indonesia, itu sangat jauh sekali ,😢 sedih melihat nya"
2023-11-17T02:26:21Z,@sombongkualat,"Pengungsi Rohingya lanjutlah berlayar ke Saudi Arabia, agar bisa ibadah umroh dapat pahala ."
2023-11-17T02:26:11Z,@zilonk1621,Kacian d tolak coba warga palstina yg ngungsi emmm langsung d terima kwkwkk munafik
2023-11-17T02:25:03Z,@eenaenah6142,"Terima kasih atas dukungan semua pihak ,baik pemerintah ataupun para pegiat sosial media terhadap perjuangan  paguyuban Gempur Net89.<br>Tangis kesedihan para korban dana tersandera oleh  PTSMI NET89 mungkin sudah terlalu banyak yang menceritakan,oleh karena.itu<br>kami mohon agar  segera tuntaskan kasus net 89 ini,agar dana kami bisa segera kembali,dan para pelaku kejahatan  oknum PT SMI (SIMBIOTIK MULTITALENTA INDONESIA)  yang berstatus tersangka maupun yang masih bebas  melenggang , segera bisa diproses ke persidangan dan mendapat hukuman sesuai  perbuatannya . Cukup kami yang menjadi korban jangan ada korban lain di kemudian hari<br> Ingat!! Tuntut hak kita hingga di tangan kita<br><a href=""http://www.youtube.com/results?search_query=%23gempurnet89"">#GempurNet89</a><br><a href=""http://www.youtube.com/results?search_query=%23net89"">#Net89</a><br><a href=""http://www.youtube.com/results?search_query=%23kasusnet89"">#KasusNet89</a><br><a href=""http://www.youtube.com/results?search_query=%23ptsmi"">#ptsmi</a><br><a href=""http://www.youtube.com/results?search_query=%23simbiotikmultitalenhtaindonesia"">#SimbiotikMultitalenhtaIndonesia</a><br><a href=""http://www.youtube.com/results?search_query=%23polri"">#Polri</a><br><a href=""http://www.youtube.com/results?search_query=%23polisiindonesia"">#PolisiIndonesia</a><br><a href=""http://www.youtube.com/results?search_query=%23presisi"">#Presisi</a> <br>🙏🏻🙏🏻🙏🏻"
2023-11-17T02:24:23Z,@jefriabdulrahman2400,Awas jgn kasih menetap banyak gak bagus nya
2023-11-17T02:24:20Z,@ttrroollttooll6911,Tau kan rasanya? <br>Seperti negara eropa yg menerima imigran dari (isi sendiri)
2023-11-17T02:24:18Z,@tanuwidjayaady9515,"Kasih aja lah pulau kosong,masi banyak pulau kosong"
2023-11-17T02:24:05Z,@WilsonBiredoko-hd4sr,Diterima saudara seiman hai saudaraku di Aceh
2023-11-17T02:23:23Z,@WadnaDewi,kok org aceh ky gitu...hrsnya qt  sesama muslim bersaudara..mngp tega kpd sesama saudara muslim yg lg ditimpa kesusahan dan kesengsaraan.stdknya biarkan mreka istirahat serta dikasi mkanan dan obat2an sambil menunggu kebijakan dr pemerinth qt..coba seandai penduduk aceh yg berada diposisi org2 rohingya..
2023-11-17T02:23:04Z,@geaelnas2133,"Katanya kadrun.. <br>Kalau sesama muslim itu saudara..... Dan harus di bantu. <br>Contohnya macam penggungsi, yg rata rata muslimin ini. 😅<br>Berarti cuman pandai di mulut tapi gk tau cara mempratekkannya dalam kehidupanyg nyata😂😂😂<br>Begini nih.... Orang yg baik di mulut, busuk dihati😂"
2023-11-17T02:22:58Z,@priahina8161,Saya dukung warga situ
2023-11-17T02:21:26Z,@eduntoruan843,Gak apa2 kan saudara  kita itu . terimah aja . setiap ada pegungsi terima aja menetap disana  agar   masyarakyat  kita bilang baik.
2023-11-17T02:21:19Z,@wangsan7792,"Mana pemerintah kita, mana TNI kita"
2023-11-17T02:21:18Z,@wakmuda2078,"Bagus itu,tolah aja,Krn sudah sering kehadiran mereka"
2023-11-17T02:20:30Z,@MohdamranKhosmi-od8yp,Jangan bagi masuk mereka ini sama seperti palastina nanti
2023-11-17T02:19:36Z,@tatumutaaliah1699,Kasihan meraka akibat dinegranya rakus kekusan korban masyarakat kecil
2023-11-17T02:19:30Z,@batanongliwun-ql8nx,"Warga Aceh harus tolak bangsa ini jangan sampai kalian menyesal kyk rakyat Malaysia, kerajaan Malaysia tampung mereka malah besar kepala suka bikin onar, mala ada yang suka minta minta di jalan kalo tidak di kasih marah marah mereka, buat kyk negara mereka sendiri."
2023-11-17T02:19:10Z,@BACorp,"Mereka tidak semua Rohingya, lebih banyak dari Bangladesh, Keputusan warga aceh sangat tepat pantas diapresisasi..kalau dibiarkan menetap imigran ini akan menjadi masalah bagi rakyat aceh dan negara kita"
2023-11-17T02:19:02Z,@ernawilin,Di mana ini PBB katanya keamanan dunia???
2023-11-17T02:18:51Z,@samakorupsinya,Junta Otoriter
2023-11-17T02:18:46Z,@senjugaleri4022,memang tdk seperti kekhalifahan Ottoman yg menolong setiap muslim berada apapun negaranya.<br>jgn lupa dulu juga dibantu muslim dari negara asing (Ottoman) mengusir penjajah.
2023-11-17T02:18:32Z,@olinaelin9928,Di malaysia org rohingya menyewa sebuah rumah. Sampah dibuang ke selokan atau ditumpuk dibelakang rumah. Atau ada yg jadi pemulung dan rumah sewa jadi tempat menyimpan sampah segunung. Ketika pindah mereka meninggalkan rumah tersebut dalam keadaan yg sangat kotor dan penuh sampah. Begitulah kelakuan mereka. Sangat jorok dan tidak tahu berterimakasih. Tidak beradab. Tidak mematuhi aturan.<br>Mereka ini bangsa pengecut. Lari kocar kacir meninggalkan tanah kelahiran dan kemudian membuat bangsa lain repot melayani mereka.
2023-11-17T02:18:25Z,@vandesom9119,"Katanya solidaritas sesama... Tak beda dengan Pengungsi Afgan, dan Palestina. Membantu mereka karena perang. Bisa juga mereka cari kehidupan yang lebih baik  dibanding negara asalnya yang sangat miskin."
2023-11-17T02:18:24Z,@KunirJaya-iz1ti,Ayo lindungi negara kita
2023-11-17T02:18:07Z,@Bambang-oe5ti,Nanti bikin ulah seperti di malaysia
2023-11-17T02:18:07Z,@sunarko7350,kt diakn yg terbaik buat mereka
2023-11-17T02:17:41Z,@sunarko7350,diakan punya negara jg
2023-11-17T02:17:33Z,@aqwamulya2198,Bedebah
2023-11-17T02:17:24Z,@sunarko7350,hati2 nanti sprti israel lho...
2023-11-17T02:16:59Z,@ibrahimmarpaungibrahimmarp5731,It bagus krn mrk ini akan membuat masalh nantiny.
2023-11-17T02:16:41Z,@andikasmith2030,"miris indonesiaku, kalian teriak2 arab hanya diam tidak bantu perang palestina, kita ini bantu saudara muslim yg udah terusir dari negaranya saja  tidak mau , apalagi kalau di minta bantu perang, masih mending bangladesh, walauppun negara mereka miskin, padat, mereka melindungi rohingya dan membeeri mereka tempat tinggal di sana ... mana aceh kok gitu sih ..."
2023-11-17T02:16:25Z,@orang_dalam308,"Tolak rohingya, <br>Sambut Palestina!! <br><br>😅😅😅"
2023-11-17T02:15:51Z,@yohanespanggu2853,"Beri saja bantuan dan pergi kembali,"
2023-11-17T02:15:41Z,@faozinemalaia8883,Sebelum komen lebih lanjut<br>ini pengusi <br>Dari mana dan kenp?
2023-11-17T02:15:34Z,@ishaqyousuf4438,"Yg nolak warga Aceh apa warga yg instasi pemerintah? Mosok langsung di usir ke laut lg, mrk kn manusia bkn ikan. Di saat Indonesia lg simpati dngn keadaan di Palestina, dn bnyk yg berdonasi, ini yg dh di dpn mata malah di giniin perlakukan sperti ini"
2023-11-17T02:15:32Z,@user-zs1wd3bc6p,Orang Aceh aja menolak walau sesama muslim
2023-11-17T02:15:19Z,@AndiSandrina,Koq sesama muslim gak dibantu sih? Palestina jauh2 dibantu. Ini myanmar lho masih di asia tenggara. Gmn nie MUI?
2023-11-17T02:15:10Z,@ngobrolsantuy4640,"Sebaiknya dipulangkan saja, ribet nanti, ya smntara bs dibantu utk keperluan mreka"
2023-11-17T02:14:18Z,@user-or9co7jl1e,Janganlah menolak saudara se Aqidah se Agama
2023-11-17T02:13:53Z,@rellyprawira3261,Berita kapan ini.
2023-11-17T02:13:42Z,@trielia9460,INGAT ULAH Imigran yaman contoh yg sgt nyata!!!!
2023-11-17T02:13:36Z,@haryogunawanhartono4383,Sono ke Sodara Serumpun nya Rohingya bangsa Malaysieu....di Semenanjung !
2023-11-17T02:13:32Z,@mroni850,klo tifak melawan maka selamanya mereka akan ditindas... mati tidak melawan maka nyawa melayang sia sia
2023-11-17T02:13:15Z,@kaimuddinmm406,knpa di tolak ...kasian dia...pdhl dia minta perlundungan ...ap lgi saudra muslim
2023-11-17T02:12:31Z,@artarjs2035,Bukan pengungsi palestina
2023-11-17T02:12:06Z,@bernardsinaga2354,Kopibiji pahit .Menurut sy sdh benar Rohingnya suruh balik tokak pergi APBN yg habis nanti tdk bisa kasi Sekolah bea siswa penduduk Asli esrga seluruh Aceh.1 lagi sdh sangat bertahuntahun Rohingnya sdh banyak orang2 ini datangnya selalu ke Aceh .
2023-11-17T02:11:56Z,@user-tf2om4jg1b,NNT setelah Rohingnya nanti pengungsi Palestina lagi yang mau dtg ke indonesia.orang Indonesia kan berbaik hati jadi datang sebanyak-banyak saja ya😊
2023-11-17T02:11:48Z,@olinaelin9928,Baguslah ditolak. Muslim tapi pengecut.
2023-11-17T02:11:38Z,@Pejuang_Palestina01,"Awas mereka bisa saja menguasai sepetak tanah aceh , seperti kejadian Yahudi yg menguasai tanah Palestina . <br><br>Tujuan pertama mengungsi , tapi lama-lama muncul pemikiran ingin memiliki hak tanah tersebut .<br><br>Hati2 . Hanya mengingatkan saja."
2023-11-17T02:11:24Z,@sukospd1724,Mohon pemerintah  memperhatikan atas nama kemanusiaan
2023-11-17T02:11:24Z,@tias4086,"Ayolah kaesang n gibran, kalian bs pasang baliho yg dananya seabrek2 itu knp ga dikirim bantu k pengungsi ini."
2023-11-17T02:11:03Z,@sukmapradana7812,"Ya Allah tega banget, kalau di jawa masih ada lahan kosong, biarlah mereka jadi petani disana."
2023-11-17T02:10:58Z,@ariestadedepepy6004,Ya Allah
2023-11-17T02:10:38Z,@semangaterus,Rakyat Aceh makin cerdas
2023-11-17T02:10:11Z,@ludkatak9388,Coba taruh di pondok pesantren nya habib bahar atau rizik gimana reaksinya
2023-11-17T02:09:38Z,@ana-mi2dz,kasiyaaan bngt y alloh luat ny
2023-11-17T02:09:37Z,@user-kt7jq4np8r,Kadrun menolak kadrun.... Sok bela bela hammas
2023-11-17T02:09:36Z,@kangsule7526,Bukannya myanmar lg konflik antar militer dan bbrp militan yg gk setuju kudeta militer?<br>Lah msh smpt2nya mnganiaya warga rohingya. Aplg klo bukan alasan rasisme.
2023-11-17T02:09:27Z,@lizaharfinarambe1697,Ini tanggung jawab negaranya...myanmar
2023-11-17T02:09:25Z,@chekheterchannel3797,"Ini tindak betul sekali krn akan menambah beban suatu kampung,bahkan pemerintah."
2023-11-17T02:09:09Z,@fonkyal-jayasinga2312,Mreka kesana karena mreka dapt info krn di aceh Muslim ...ternyata MUISKIN CEH
2023-11-17T02:09:03Z,@zildjianamin2076,Kenapa negara2 tetangga menolak mereka.tentu karna sifat2 mereka.
2023-11-17T02:08:39Z,@muhammadbizmrthq6807,long tiger
2023-11-17T02:08:34Z,@user-yc1zp1vu9t,kasihan banget ya allah sesama manusia.seharusnya ditrima warga.di kasih lahan.tanah kan luas.di dunia kan cuma sekejap saja.tanah luas berhektar hektar gak bakal di bawa mati.paling buat ngubur jasadmu cuma beberapa meter itu juga milik ALLAH SWT.warga aceh pelit x...di datangkan teguran dari ALLAH SWT.baru tau rasa
2023-11-17T02:08:25Z,@alvionitalee1307,suruh  k palestina
2023-11-17T02:08:24Z,@adinda4161,Jgn mau terima<br>Biar kan pulang ke negera nya<br>Lama2 indonesia ini sgn pnduduk yg tidak jelas<br>Smngat utk wrga aceh jgn mau nerima mereka biar kan blik ke asal negeri nya sana
2023-11-17T02:08:22Z,@TheHunter3399,Dulu pernah rohingya ke aceh tapi tidak sopan dan malah menghina Indonesia. search aja &quot;rohingya kurang ajar di indonesia&quot; disitu banyak
2023-11-17T02:08:07Z,@yulfasnow5081,"Kenapa tidak di tampung saja, Mereka itu kan kaum Muslimin, dan Muslimin bersaudara, menurut pendapat Saya , pemerintahan bisa cari tanah untuk Mereka tinggal dan bangun perkampungan di sana."
2023-11-17T02:08:03Z,@raheldragneel322,"Mending tolak aja,,dripda jdi masalah kayak di malaysia"
2023-11-17T02:07:56Z,@gigigiyi,"Ya ALLOH inilah tanda tanda akhir zaman,dimana umat islam banyak tapi seperti buih dilautan dan AL-QURAN ,SUNNAH NABI SAW mulai di tinggalkan,padahal ajaran islam menerangkan umat muslim dan muslim lainnya adalah saudara tidak terbatas wilayah dan bangsa"
2023-11-17T02:07:53Z,@Guidelines_,CEGAH MRK SEBLM TERLAMBAT !
2023-11-17T02:07:24Z,@fonkyal-jayasinga2312,Kemiskinan manusia adalah karena kikirnya dan kesombongan manusia adalah kehancurannya sendiri. Mreka tdk meminta KEWARGANEGARAAN.<br><br>DI KEPALA PEMIMPIN YG BIJAK INI ADALAH SUMBER DAYA MANUSIA YG BAIK DAN MENGUNTUNGKAN. <br><br>TINGGAL DI BERI PENYULUHAN CARA HIDUP SEHAT DAN BAIK..
2023-11-17T02:06:54Z,@asatu1848,"Ngeri juga kalau setiap bulan yg datang ratusan org,,,,"
2023-11-17T02:06:38Z,@tugiono3843,Etnis Rohingya terusir karena sifat buruk mereka.Mereka yg merusak perikemanusiaan.
2023-11-17T02:06:11Z,@ketutastawa9293,Tumben warga cerdas  kalau seiman biasanya dirangkul dipeluk
2023-11-17T02:06:04Z,@ibnuibnu1725,HARUSNYA ACEH MENERIMA PNGUNGSI...Kan aceh SERAMBI MEKAH..
2023-11-17T02:05:49Z,@sampurnadi3253,suruh mereka pulang ke asal negaranya
2023-11-17T02:05:33Z,@odangkung6958,Mereka saudara/i kita sesama muslim seharusnya selamat datang untuk mereka
2023-11-17T02:04:50Z,@rjojo434,SEIMAN
2023-11-17T02:04:36Z,@user-bi8zg5jl5k,Inilah bukti Bahwa GAM itu tidak baik... Nyatanya syariah gagal
2023-11-17T02:04:32Z,@sarbinibini8352,Kami di malaysia sudah pendatang seperti Rohanya ini orang ini mula baik datang negara kita tapi kalau sudah lama meraka pijak kapala kita saya tidak suka Rohinya ini lebak baik saya suka orang Indonasia datang negara kami benci Rohinya
2023-11-17T02:04:04Z,@fonkyal-jayasinga2312,Gila lu ngaku islam
2023-11-17T02:03:47Z,@hengkypurnomo3218,"Krisis Kemanusiaan, Genosida dan Apartheid<br>PBB mana suaranya??? 😢😢"
2023-11-17T02:03:43Z,@user-bi8zg5jl5k,Beginilah katanya peduli sesama agama kenyataannya cuman munafik 😅😅
2023-11-17T02:03:28Z,@muhammadthahirsmt8007,Anak2 palestina ada kah di Aceh
2023-11-17T02:02:57Z,@sartikaayunita2497,"Tekorlah dana APBN,,suru mrka balik ke negaranya"
2023-11-17T02:02:35Z,@thesoundsss630,Menolak saudara seiman...macam mana pula kau
2023-11-17T02:02:25Z,@user-ih1bm3zu4i,Usir aj jangan sampai kayak palestina 😂
2023-11-17T02:02:06Z,@yulianaAdu12,"Ntar jadi pemberontak. Contoh imigran luar negri..lama2 mereka memberontak karna pengangguran, menuntut t4 tinggal yg layak.."
2023-11-17T02:02:02Z,@boylazer,Inilah kemunafikan umat islam di seluruh dunia.<br>Berkoar koar menuntut atas nama kemanusiaan.<br>Demo berjilid jilid menuntut atas nama kemanusiaan.<br>Sesungguhnya kebencian dan permusuhan telah tertanam di dalam hati dan pikiran setiap umat islam untuk membenci dan memusuhi orang yg tidak satu kaum.<br>Menyedihkan.<br>Menyedihkan.<br>Menyedihkan.
2023-11-17T02:01:56Z,@raffialan7294,Aceh sulit untuk berubah menjadi manusia yang berhati malaikat.
2023-11-17T02:01:26Z,@TPA_TPQ_Mutiara_Qurani,Kasian mereka
2023-11-17T02:00:51Z,@besteh2889,"Mereka berperangai buruk,makanya tidak diakui pemerintah negara asal.kasian memang bolih.tetepi jumplah mereka yg banyak mesti menimbulkan masala besar.beri bantua kemudian hantar ke laut intetnasional."
2023-11-17T02:00:46Z,@direkturyayaya,Saudara kita
2023-11-17T02:00:33Z,@direkturyayaya,Sedih ya
2023-11-17T02:00:30Z,@terbalik26,abis diterima nanti rumah mu diambil😂
2023-11-17T02:00:17Z,@tonggohutajulu3705,🤩😍👏 Maaf&quot; secara konten. Kreen tuuh brother brother Aceh!!!(harus gitulah!!!)   Kan kita wni  aman&quot; dll  di Negara ini karena leluhur kita dulu...................&quot;.    Enak aja tanpa ada perjuangan dari leluhur dll langsung mendapat fasilitas yang cukup dll  yg melebihi dari asli Pribumi!!!    Bknh bgtu?!? 😀😃😄😁🤫 NKRI harga mati. Terimakasih.......
